2.2890E-01	3.6749E+03	4.5018E+03	9.3300E+00	2.6867E+01	4.2396E+01	2.7076E+03	7.5465E+01	1.2040E+02	3.3701E-01	8.0310E+01	4.9034E+01	2.6364E+03	2.4162E+01	5.0168E+01	3.1041E+03	2.2898E+01	6.5716E+01	2.3186E+02	3.4141E+02	9.4516E+01	7.7509E+01	3.2269E+01	8.9430E+00	2.6236E+01	6.9592E+00	1.8667E+01	1.6704E+00	3.3404E+01	1.3893E+01	2.3798E+01	1.5004E+00	1.8875E+01	2.2700E+00	4.6798E+00	2.3167E+00	2.6186E-02	8.3459E-01	9.5339E-02	5.3134E+01	4.3854E+01	6.2749E+01	5.4929E+01	2.2918E+01	6.1195E+01	2.2367E+01	3.9940E+01	3.5257E+01	4.6922E+01	4.7161E+01	4.0801E+01	1.8206E+01
2.3041E-01	3.6429E+03	4.5323E+03	9.2339E+00	2.7112E+01	4.2418E+01	2.7049E+03	7.5340E+01	1.2038E+02	3.3602E-01	8.0091E+01	5.0173E+01	2.6325E+03	2.6914E+01	5.1716E+01	3.1047E+03	2.3261E+01	6.5769E+01	2.3020E+02	3.4087E+02	9.4740E+01	7.7000E+01	3.2269E+01	8.9430E+00	2.6236E+01	6.9592E+00	1.8667E+01	1.6704E+00	3.3404E+01	1.3893E+01	2.3798E+01	1.5004E+00	1.8875E+01	2.2700E+00	4.6798E+00	2.3167E+00	2.6186E-02	8.3459E-01	9.5339E-02	5.3134E+01	4.3854E+01	6.3300E+01	5.4565E+01	2.2770E+01	6.2305E+01	2.1818E+01	4.0060E+01	3.8610E+01	5.0506E+01	4.7243E+01	4.0526E+01	1.7386E+01
2.4305E-01	3.6678E+03	4.5187E+03	9.3578E+00	2.6332E+01	4.2295E+01	2.7044E+03	7.4839E+01	1.2041E+02	3.4943E-01	7.9924E+01	4.9375E+01	2.6332E+03	2.5288E+01	5.0498E+01	3.1008E+03	2.3112E+01	6.5710E+01	2.3136E+02	3.4157E+02	9.4584E+01	7.7062E+01	3.2345E+01	8.9528E+00	2.6895E+01	6.8173E+00	1.8922E+01	1.6595E+00	3.3092E+01	1.3899E+01	2.4023E+01	1.1452E+00	1.8949E+01	2.2385E+00	4.8621E+00	2.2407E+00	2.6186E-02	8.3459E-01	9.5339E-02	5.3134E+01	4.3854E+01	6.2261E+01	5.4157E+01	2.3468E+01	6.1216E+01	2.2205E+01	4.0812E+01	3.6260E+01	4.7686E+01	4.7078E+01	4.1382E+01	1.7754E+01
2.4107E-01	3.6500E+03	4.5200E+03	9.3659E+00	2.6821E+01	4.2332E+01	2.7039E+03	7.5658E+01	1.2037E+02	3.4756E-01	7.9861E+01	5.1736E+01	2.6324E+03	2.6141E+01	5.1508E+01	3.1008E+03	2.2441E+01	6.5644E+01	2.2822E+02	3.4138E+02	9.4805E+01	7.7292E+01	3.2345E+01	8.9528E+00	2.6895E+01	6.8173E+00	1.8922E+01	1.6595E+00	3.3092E+01	1.3899E+01	2.4023E+01	1.1452E+00	1.8949E+01	2.2385E+00	4.8621E+00	2.2407E+00	2.6186E-02	8.3459E-01	9.5339E-02	5.3134E+01	4.3854E+01	6.2567E+01	5.4141E+01	2.3662E+01	6.1154E+01	2.2224E+01	4.1041E+01	4.3208E+01	5.0024E+01	4.7300E+01	3.9747E+01	1.9343E+01
2.3164E-01	3.6780E+03	4.5113E+03	9.3792E+00	2.6588E+01	4.2326E+01	2.7057E+03	7.5046E+01	1.2043E+02	3.4859E-01	8.0155E+01	5.0192E+01	2.6349E+03	2.4013E+01	5.1366E+01	3.1038E+03	2.3721E+01	6.5639E+01	2.3178E+02	3.4161E+02	9.4563E+01	7.7557E+01	3.2064E+01	8.9619E+00	2.6640E+01	6.9250E+00	1.8856E+01	1.6755E+00	3.3111E+01	1.3724E+01	2.3883E+01	1.2378E+00	1.9118E+01	2.2950E+00	4.8577E+00	2.3572E+00	2.6186E-02	8.3459E-01	9.5339E-02	5.3134E+01	4.3854E+01	6.3324E+01	5.3618E+01	2.2906E+01	6.2457E+01	2.2305E+01	4.1166E+01	3.8665E+01	4.9695E+01	4.6925E+01	4.1683E+01	1.6276E+01
2.3226E-01	3.6617E+03	4.5082E+03	9.3486E+00	2.6836E+01	4.2261E+01	2.7068E+03	7.5250E+01	1.2040E+02	3.4951E-01	8.0241E+01	4.9647E+01	2.6356E+03	2.3060E+01	5.1711E+01	3.1051E+03	2.2476E+01	6.5696E+01	2.2955E+02	3.4125E+02	9.4534E+01	7.7410E+01	3.2064E+01	8.9619E+00	2.6640E+01	6.9250E+00	1.8856E+01	1.6755E+00	3.3111E+01	1.3724E+01	2.3883E+01	1.2378E+00	1.9118E+01	2.2950E+00	4.8577E+00	2.3572E+00	1.3012E-02	8.2669E-01	1.0597E-01	5.3149E+01	4.3994E+01	6.3605E+01	5.3654E+01	2.2845E+01	6.3220E+01	2.2076E+01	4.1053E+01	3.7062E+01	5.0493E+01	4.7168E+01	4.0765E+01	1.9223E+01
2.5887E-01	3.6433E+03	4.4838E+03	9.3162E+00	2.6779E+01	4.2438E+01	2.7069E+03	7.5680E+01	1.2040E+02	3.2982E-01	8.0190E+01	5.1206E+01	2.6356E+03	2.6232E+01	5.0094E+01	3.1052E+03	2.3044E+01	6.5685E+01	2.2893E+02	3.4090E+02	9.4514E+01	7.7354E+01	3.2033E+01	8.8607E+00	2.6060E+01	6.8301E+00	1.8704E+01	1.6738E+00	3.3109E+01	1.3706E+01	2.4024E+01	1.3530E+00	1.7671E+01	2.2230E+00	4.8203E+00	2.3370E+00	1.3012E-02	8.2669E-01	1.0597E-01	5.3149E+01	4.3994E+01	6.2989E+01	5.4089E+01	2.5530E+01	6.3766E+01	2.1789E+01	3.8768E+01	4.1648E+01	4.6752E+01	4.7205E+01	4.1170E+01	1.7870E+01
2.5979E-01	3.6150E+03	4.4977E+03	9.3705E+00	2.7102E+01	4.2398E+01	2.7065E+03	7.5791E+01	1.2039E+02	3.3016E-01	8.0095E+01	5.0218E+01	2.6353E+03	2.5035E+01	5.1060E+01	3.1045E+03	2.3744E+01	6.5720E+01	2.2944E+02	3.4147E+02	9.4760E+01	7.7236E+01	3.2033E+01	8.8607E+00	2.6060E+01	6.8301E+00	1.8704E+01	1.6738E+00	3.3109E+01	1.3706E+01	2.4024E+01	1.3530E+00	1.7671E+01	2.2230E+00	4.8203E+00	2.3370E+00	1.3012E-02	8.2669E-01	1.0597E-01	5.3149E+01	4.3994E+01	6.3475E+01	5.3922E+01	2.5439E+01	5.9996E+01	2.2204E+01	3.8725E+01	3.8742E+01	4.8986E+01	4.7145E+01	4.1050E+01	1.6224E+01
2.6402E-01	3.6961E+03	4.5681E+03	9.3586E+00	2.7282E+01	4.2306E+01	2.7090E+03	7.5037E+01	1.2040E+02	3.2591E-01	8.0230E+01	4.8706E+01	2.6380E+03	2.5299E+01	4.9946E+01	3.1056E+03	2.2120E+01	6.5715E+01	2.2778E+02	3.4136E+02	9.4349E+01	7.7684E+01	3.2138E+01	8.8636E+00	2.6506E+01	6.9150E+00	1.8462E+01	1.6193E+00	3.2682E+01	1.3887E+01	2.4071E+01	1.3127E+00	1.8637E+01	2.3130E+00	4.8643E+00	2.2448E+00	1.3012E-02	8.2669E-01	1.0597E-01	5.3149E+01	4.3994E+01	6.2916E+01	5.3452E+01	2.5910E+01	6.1965E+01	2.2593E+01	3.8600E+01	3.4292E+01	4.6410E+01	4.7274E+01	4.0980E+01	2.0037E+01
2.6600E-01	3.6629E+03	4.5253E+03	9.3448E+00	2.7047E+01	4.2772E+01	2.7067E+03	7.5558E+01	1.2039E+02	3.2348E-01	8.0073E+01	4.9834E+01	2.6362E+03	2.4210E+01	4.9973E+01	3.1052E+03	2.2354E+01	6.5742E+01	2.2927E+02	3.4150E+02	9.4547E+01	7.6924E+01	3.2138E+01	8.8636E+00	2.6506E+01	6.9150E+00	1.8462E+01	1.6193E+00	3.2682E+01	1.3887E+01	2.4071E+01	1.3127E+00	1.8637E+01	2.3130E+00	4.8643E+00	2.2448E+00	1.3012E-02	8.2669E-01	1.0597E-01	5.3149E+01	4.3994E+01	6.3487E+01	5.3965E+01	2.5715E+01	6.1673E+01	2.2278E+01	3.8896E+01	3.7612E+01	4.6472E+01	4.7123E+01	4.0964E+01	1.9542E+01
2.5435E-01	3.6545E+03	4.5288E+03	9.3382E+00	2.7143E+01	4.2544E+01	2.7052E+03	7.5049E+01	1.2040E+02	3.4440E-01	7.9890E+01	5.0552E+01	2.6342E+03	2.4484E+01	5.1006E+01	3.1023E+03	2.3521E+01	6.5659E+01	2.3041E+02	3.4167E+02	9.4599E+01	7.7499E+01	3.2002E+01	9.0213E+00	2.6985E+01	6.8207E+00	1.8594E+01	1.6742E+00	3.2643E+01	1.3833E+01	2.4092E+01	1.3026E+00	1.8419E+01	2.2430E+00	4.8899E+00	2.2012E+00	1.8427E-02	8.5337E-01	1.0844E-01	5.3998E+01	4.4538E+01	6.2896E+01	5.4549E+01	2.5078E+01	6.1287E+01	2.2233E+01	4.1160E+01	3.9724E+01	4.8861E+01	4.6798E+01	4.1420E+01	1.6749E+01
2.5539E-01	3.6446E+03	4.5323E+03	9.3410E+00	2.6997E+01	4.2297E+01	2.7063E+03	7.5229E+01	1.2040E+02	3.4625E-01	8.0080E+01	5.1057E+01	2.6357E+03	2.6351E+01	4.8699E+01	3.1050E+03	2.2345E+01	6.5632E+01	2.2909E+02	3.4165E+02	9.4738E+01	7.7533E+01	3.2002E+01	9.0213E+00	2.6985E+01	6.8207E+00	1.8594E+01	1.6742E+00	3.2643E+01	1.3833E+01	2.4092E+01	1.3026E+00	1.8419E+01	2.2430E+00	4.8899E+00	2.2012E+00	1.8427E-02	8.5337E-01	1.0844E-01	5.3998E+01	4.4538E+01	6.3066E+01	5.4508E+01	2.4976E+01	6.2249E+01	2.2034E+01	4.0935E+01	4.1212E+01	4.3523E+01	4.6812E+01	4.1628E+01	1.9531E+01
2.6915E-01	3.6696E+03	4.5397E+03	9.4384E+00	2.6890E+01	4.2500E+01	2.7081E+03	7.3868E+01	1.2040E+02	3.3590E-01	8.0147E+01	5.1526E+01	2.6366E+03	2.4510E+01	4.9799E+01	3.1058E+03	2.3170E+01	6.5658E+01	2.2781E+02	3.4142E+02	9.4544E+01	7.7160E+01	3.2436E+01	8.8600E+00	2.6164E+01	6.8957E+00	1.8818E+01	1.6050E+00	3.3224E+01	1.3589E+01	2.3520E+01	1.4401E+00	1.8623E+01	2.2729E+00	4.8860E+00	2.3665E+00	1.8427E-02	8.5337E-01	1.0844E-01	5.3998E+01	4.4538E+01	6.3476E+01	5.4137E+01	2.6443E+01	6.2148E+01	2.2259E+01	4.0798E+01	4.2592E+01	4.6069E+01	4.6820E+01	4.1157E+01	1.7586E+01
2.6621E-01	3.6837E+03	4.5323E+03	9.3307E+00	2.6929E+01	4.2097E+01	2.7098E+03	7.4792E+01	1.2041E+02	3.3650E-01	8.0214E+01	4.9569E+01	2.6394E+03	2.5566E+01	5.1261E+01	3.1068E+03	2.3135E+01	6.5644E+01	2.2677E+02	3.4184E+02	9.4490E+01	7.7479E+01	3.2436E+01	8.8600E+00	2.6164E+01	6.8957E+00	1.8818E+01	1.6050E+00	3.3224E+01	1.3589E+01	2.3520E+01	1.4401E+00	1.8623E+01	2.2729E+00	4.8860E+00	2.3665E+00	1.8427E-02	8.5337E-01	1.0844E-01	5.3998E+01	4.4538E+01	6.3233E+01	5.4225E+01	2.6733E+01	6.1333E+01	2.2513E+01	4.0725E+01	3.6831E+01	4.9452E+01	4.6806E+01	4.1622E+01	1.7640E+01
2.2884E-01	3.6727E+03	4.4916E+03	9.2793E+00	2.7005E+01	4.1886E+01	2.7100E+03	7.4600E+01	1.2041E+02	3.1343E-01	8.0260E+01	4.8297E+01	2.6400E+03	2.5741E+01	5.0086E+01	3.1064E+03	2.2924E+01	6.5681E+01	2.2894E+02	3.4172E+02	9.4523E+01	7.7327E+01	3.2012E+01	8.9612E+00	2.6128E+01	6.8096E+00	1.8386E+01	1.6640E+00	3.3180E+01	1.3853E+01	2.4202E+01	1.3048E+00	1.8240E+01	2.2634E+00	4.7973E+00	2.3403E+00	1.8427E-02	8.5337E-01	1.0844E-01	5.3998E+01	4.4538E+01	6.2786E+01	5.4175E+01	2.2087E+01	6.0035E+01	2.2620E+01	3.6838E+01	3.3088E+01	4.6734E+01	4.6506E+01	4.0828E+01	1.8140E+01
2.2591E-01	3.6432E+03	4.5235E+03	9.2690E+00	2.6967E+01	4.2528E+01	2.7084E+03	7.4370E+01	1.2039E+02	3.1218E-01	8.0149E+01	5.0024E+01	2.6376E+03	2.4970E+01	4.8583E+01	3.1043E+03	2.2630E+01	6.5695E+01	2.2906E+02	3.4219E+02	9.4607E+01	7.7238E+01	3.2012E+01	8.9612E+00	2.6128E+01	6.8096E+00	1.8386E+01	1.6640E+00	3.3180E+01	1.3853E+01	2.4202E+01	1.3048E+00	1.8240E+01	2.2634E+00	4.7973E+00	2.3403E+00	3.7035E-02	8.3478E-01	1.0211E-01	5.3294E+01	4.3121E+01	6.3295E+01	5.3793E+01	2.2375E+01	6.1646E+01	2.2442E+01	3.6990E+01	3.8171E+01	4.3255E+01	4.7079E+01	4.1714E+01	1.8843E+01
2.6744E-01	3.6483E+03	4.5635E+03	9.2639E+00	2.7317E+01	4.2289E+01	2.7059E+03	7.4772E+01	1.2040E+02	3.4449E-01	7.9802E+01	5.0065E+01	2.6341E+03	2.4636E+01	5.0295E+01	3.1032E+03	2.2243E+01	6.5651E+01	2.2775E+02	3.4152E+02	9.4570E+01	7.6879E+01	3.2066E+01	8.8451E+00	2.6461E+01	6.9517E+00	1.8519E+01	1.6720E+00	3.3086E+01	1.3900E+01	2.3624E+01	1.1950E+00	1.8629E+01	2.2951E+00	4.8777E+00	2.3037E+00	3.7035E-02	8.3478E-01	1.0211E-01	5.3294E+01	4.3121E+01	6.3990E+01	5.4403E+01	2.6280E+01	6.3469E+01	2.2506E+01	3.9958E+01	3.8290E+01	4.7217E+01	4.7391E+01	4.1025E+01	1.9813E+01
2.6791E-01	3.6702E+03	4.5953E+03	9.4030E+00	2.6641E+01	4.2384E+01	2.7064E+03	7.5708E+01	1.2039E+02	3.3763E-01	7.9911E+01	4.9458E+01	2.6351E+03	2.4654E+01	4.9525E+01	3.1030E+03	2.2291E+01	6.5585E+01	2.3007E+02	3.4127E+02	9.4521E+01	7.7241E+01	3.2066E+01	8.8451E+00	2.6461E+01	6.9517E+00	1.8519E+01	1.6720E+00	3.3086E+01	1.3900E+01	2.3624E+01	1.1950E+00	1.8629E+01	2.2951E+00	4.8777E+00	2.3037E+00	3.7035E-02	8.3478E-01	1.0211E-01	5.3294E+01	4.3121E+01	6.3613E+01	5.4022E+01	2.6234E+01	6.1078E+01	2.2231E+01	4.0794E+01	3.6505E+01	4.5434E+01	4.7384E+01	4.0349E+01	1.9688E+01
2.6363E-01	3.6771E+03	4.4883E+03	9.2833E+00	2.6934E+01	4.2370E+01	2.7054E+03	7.5802E+01	1.2039E+02	3.4793E-01	7.9912E+01	5.0656E+01	2.6341E+03	2.5569E+01	5.0774E+01	3.1019E+03	2.2398E+01	6.5598E+01	2.3050E+02	3.4165E+02	9.4680E+01	7.6974E+01	3.2148E+01	8.9152E+00	2.6566E+01	6.8642E+00	1.9325E+01	1.6686E+00	3.3184E+01	1.3865E+01	2.3912E+01	1.2495E+00	1.8502E+01	2.2835E+00	4.8044E+00	2.2790E+00	3.7035E-02	8.3478E-01	1.0211E-01	5.3294E+01	4.3121E+01	6.2250E+01	5.5031E+01	2.5929E+01	6.1120E+01	2.2167E+01	4.0883E+01	4.0030E+01	4.8325E+01	4.7542E+01	4.0722E+01	1.9459E+01
2.6271E-01	3.6517E+03	4.5351E+03	9.2782E+00	2.6823E+01	4.2185E+01	2.7069E+03	7.4722E+01	1.2041E+02	3.4542E-01	8.0069E+01	4.9995E+01	2.6358E+03	2.2958E+01	4.9935E+01	3.1033E+03	2.3212E+01	6.5644E+01	2.3115E+02	3.4176E+02	9.4572E+01	7.7538E+01	3.2148E+01	8.9152E+00	2.6566E+01	6.8642E+00	1.9325E+01	1.6686E+00	3.3184E+01	1.3865E+01	2.3912E+01	1.2495E+00	1.8502E+01	2.2835E+00	4.8044E+00	2.2790E+00	3.7035E-02	8.3478E-01	1.0211E-01	5.3294E+01	4.3121E+01	6.2686E+01	5.4471E+01	2.6020E+01	6.0235E+01	2.2353E+01	4.1189E+01	3.8085E+01	4.6383E+01	4.7679E+01	4.0994E+01	1.7483E+01
2.5566E-01	3.6520E+03	4.4416E+03	9.3297E+00	2.6605E+01	4.2504E+01	2.7062E+03	7.4777E+01	1.2039E+02	3.4020E-01	8.0125E+01	5.0523E+01	2.6351E+03	2.4784E+01	4.9473E+01	3.1039E+03	2.3484E+01	6.5680E+01	2.3265E+02	3.4147E+02	9.4596E+01	7.7246E+01	3.2219E+01	8.8215E+00	2.6326E+01	7.0613E+00	1.8487E+01	1.6622E+00	3.3438E+01	1.3902E+01	2.4022E+01	1.3260E+00	1.8233E+01	2.2454E+00	4.8671E+00	2.3088E+00	2.9183E-02	8.3804E-01	8.7587E-02	5.3270E+01	4.4397E+01	6.3424E+01	5.3588E+01	2.5330E+01	6.1172E+01	2.2230E+01	4.0989E+01	3.9640E+01	4.5314E+01	4.7276E+01	4.0738E+01	1.6853E+01
2.5553E-01	3.6687E+03	4.4925E+03	9.2981E+00	2.6864E+01	4.2515E+01	2.7044E+03	7.5010E+01	1.2041E+02	3.4009E-01	8.0046E+01	4.9587E+01	2.6330E+03	2.5054E+01	5.0557E+01	3.1020E+03	2.2128E+01	6.5702E+01	2.3088E+02	3.4164E+02	9.4557E+01	7.7225E+01	3.2219E+01	8.8215E+00	2.6326E+01	7.0613E+00	1.8487E+01	1.6622E+00	3.3438E+01	1.3902E+01	2.4022E+01	1.3260E+00	1.8233E+01	2.2454E+00	4.8671E+00	2.3088E+00	2.9183E-02	8.3804E-01	8.7587E-02	5.3270E+01	4.4397E+01	6.3137E+01	5.2979E+01	2.5343E+01	6.1054E+01	2.2347E+01	4.1001E+01	3.6885E+01	4.7822E+01	4.7426E+01	4.1656E+01	2.0073E+01
2.4871E-01	3.6337E+03	4.5521E+03	9.4682E+00	2.6875E+01	4.1882E+01	2.7046E+03	7.4908E+01	1.2037E+02	3.4475E-01	8.0073E+01	5.1134E+01	2.6335E+03	2.2314E+01	5.0353E+01	3.1014E+03	2.3523E+01	6.5695E+01	2.3015E+02	3.4157E+02	9.4748E+01	7.7150E+01	3.1737E+01	9.0041E+00	2.6032E+01	7.0701E+00	1.8740E+01	1.6523E+00	3.2545E+01	1.3878E+01	2.4138E+01	1.2400E+00	1.8561E+01	2.2599E+00	4.8409E+00	2.3653E+00	2.9183E-02	8.3804E-01	8.7587E-02	5.3270E+01	4.4397E+01	6.1935E+01	5.4299E+01	2.4668E+01	6.0276E+01	2.2182E+01	4.1507E+01	4.1436E+01	4.7351E+01	4.7482E+01	4.0986E+01	1.6767E+01
